header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bergselaan 342 A,3038 CP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88800686-bergselaan-342-a/?navigateSource=resultlist,20220126_003933,"€ 275,000 kosten koper","€ 4,231    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 40.00 per month,Ground-floor apartment (apartment),Resale property,1933,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Energie Prestatie Advies,Living area65 m²Exterior space attached to the building4 m²External storage space5 m²,65 m²,4 m²,5 m²,267 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,TV via cable,F            2.77What does this mean?,Partly double glazed,Gas heater,Electrical boiler,Full ownership,In residential district,Back garden,"56 m² (11 meter deep and 5,07 meter broad)",Located at the south,Outside plastic storage cabinet,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 40.00 per month),Yes,Yes,Yes,no
