header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Insulation,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Krijn Breurstraat 46,1064 SX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88989846-krijn-breurstraat-46/?navigateSource=resultlist,20220130_212944,"€ 485,000 kosten koper","€ 5,105    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 190.00 per month,Upstairs apartment (apartment),Resale property,1998,Flat roof covered with asphalt roofing,Living area95 m²Other space inside the building1 m²Exterior space attached to the building9 m²External storage space4 m²,95 m²,1 m²,9 m²,4 m²,284 m³,4 rooms (3 bedrooms),1 story,5th floor,Mechanical ventilation and TV via cable,A        What does this mean?,CH boiler,CH boiler,"ATAG HR (gas-fired combination boiler from 2019, in ownership)",Long-term lease,Paid until 30-11-2047,Alongside a quiet road,Storage box,Electricity,Roof insulation and insulated walls,Parking on private property,Yes,Yes,Yes (€ 190.00 per month),Yes,Yes,Yes,no
