header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester De Vlugtlaan 155 -A,1063 BK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42519036-burgemeester-de-vlugtlaan-155-a/?navigateSource=resultlist,20220130_191122,"€ 320,000 kosten koper","€ 4,267    The asking price per m² (€ 320,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 163 per month,2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1958,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building24 m²External storage space7 m²,75 m²,24 m²,7 m²,255 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Ground floor,A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas  (gas-fired combination boiler from 2005, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 15-01-2055,In center and in residential district,Roof terrace present,Storage box,Yes,Yes,Yes,Yes,Yes,Yes,no
