header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Vrije bouwkavel Neeldervelt F11 (Bouwnr. 11),6042 TB Roermond        ,https://www.funda.nl/en/koop/roermond/bouwgrond-42674091-vrije-bouwkavel-neeldervelt-f11-bouwnr-11/?navigateSource=resultlist,20220130_162454,"€ 140,000 vrij op naam","January 17, 2022",Under option,Available in consultation,Building plot,398 m²,In residential district,no
