header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Albert Luthulistraat 39 D,1091 NS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88024861-albert-luthulistraat-39-d/?navigateSource=resultlist,20220130_184242,"€ 425,000 kosten koper","€ 5,247    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available immediately,€ 121.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1923,Renovation project,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area81 m²Exterior space attached to the building9 m²,81 m²,9 m²,260 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,3rd floor,"Passive ventilation system, flue and TV via cable",F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2007, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  14-07-2058),Paid until 14-07-2058,"Alongside a quiet road, sheltered location and in residential district",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 121.00 per month),Yes,Yes,Yes,no
