header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Karel du Jardinstraat 39 1,1072 SG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678991-karel-du-jardinstraat-39-1/?navigateSource=resultlist,20220128_025130,"€ 565,000 kosten koper","€ 8,692    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available immediately,€ 105.49 per month,Upstairs apartment,Resale property,1917,Living area65 m²Exterior space attached to the building3 m²External storage space12 m²,65 m²,3 m²,12 m²,218 m³,3 rooms (2 bedrooms),1 story,Mechanical ventilation and TV via cable,C            1.74What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  28-02-2061),Paid until 28-02-2061,Balcony present and french balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 105.49 per month),Yes,Yes,Yes,no
