header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Dokstraat 16,4331 HL Middelburg        ,https://www.funda.nl/en/koop/middelburg/huis-42685023-dokstraat-16/?navigateSource=resultlist,20220129_043613,"€ 180,000 kosten koper","€ 2,535    The asking price per m² (€ 180,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1900,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area71 m²External storage space8 m²,71 m²,8 m²,84 m²,250 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories,"Skylight, flue and TV via cable",F        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",84 m²,Full ownership,Alongside a quiet road and in center,Back garden,35 m² (7 meter deep and 5 meter broad),Located at the southeast,Detached brick storage,Paid parking and resident's parking permits,no
