header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
de Geer 1152,6605 HT Wijchen        ,https://www.funda.nl/en/koop/wijchen/huis-42599633-de-geer-1152/?navigateSource=resultlist,20220129_030826,"€ 379,000 kosten koper","€ 2,893    The asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1990,Gable roof covered with roof tiles,Living area131 m²Exterior space attached to the building8 m²,131 m²,8 m²,241 m²,466 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Outdoor awning, skylight, optical fibre, rolldown shutters, TV via cable and solar panels",B        What does this mean?,Completely insulated,CH boiler and gas heater,CH boiler,"Nefit Ecomline HR (gas-fired combination boiler from 2004, in ownership)",241 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"100 m² (10,8 meter deep and 9,25 meter broad)",Located at the south,Parking on private property and public parking,no
