header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Spartastraat 2,2711 GW Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42524618-spartastraat-2/?navigateSource=resultlist,20220130_130544,"€ 350,000 kosten koper","€ 3,465    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1985,Combination roof,Living area101 m²External storage space5 m²,101 m²,5 m²,138 m²,305 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, sliding door, TV via cable and solar panels",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Tzerra CW5 HR (gas-fired combination boiler from 2017, in ownership)",138 m²,Full ownership,Alongside a quiet road and in center,Back garden,"54 m² (10 meter deep and 5,4 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Parking place,Parking on private property,no
