header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
Type H (Bouwnr. 52),3071 JM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42650951-type-h-bouwnr-52/?navigateSource=resultlist,20220126_165900,"€ 736,500 vrij op naam","€ 6,635    The asking price per m² (€ 736,500) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under option,Available in consultation,Apartment with shared street entrance (apartment),New property,2024,Living area111 m²,111 m²,400 m³,4 rooms (3 bedrooms),1 story,10th floor,A        What does this mean?,Completely insulated,District heating and complete floor heating,District heating,"Alongside water, in residential district and unobstructed surrounding view",Storage box,Parking garage,no
