header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maaskade 157 b,3071 NP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42581335-maaskade-157-b/?navigateSource=resultlist,20220128_021517,"€ 350,000 kosten koper","€ 5,385    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 110.00 per month,Mezzanine (apartment),Resale property,1951,Living area65 m²Exterior space attached to the building6 m²External storage space12 m²,65 m²,6 m²,12 m²,206 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,2nd floor,Mechanical ventilation,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2013, in ownership)",Full ownership,On navigable waterway,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 110.00 per month),Yes,Yes,Yes,no
