header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Verhulstplein 20 A,2517 SC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42685585-verhulstplein-20-a/?navigateSource=resultlist,20220131_231023,"€ 385,000 kosten koper","€ 3,775    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available immediately,€ 141.91 per month,Ground-floor apartment (apartment),Resale property,2000,Protected townscape or village view (permit needed for alterations),Living area102 m²Exterior space attached to the building24 m²,102 m²,24 m²,335 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Ground floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas HR Eco (gas-fired combination boiler from 2013, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Paid parking,Yes,Yes,Yes (€ 141.91 per month),Yes,Yes,Yes,no
