header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Type of parking facilities,error
Utrechtseweg 22,3544 NA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42582602-utrechtseweg-22/?navigateSource=resultlist,20220131_164503,"€ 1,050,000 kosten koper","€ 4,038    The asking price per m² (€ 1,050,000) is calculated by dividing the asking price of the home by the living area (260 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,095,000 kosten koper",3 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,2019,Gable roof covered with roof tiles,Living area260 m²,260 m²,446 m²,930 m³,8 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, mechanical ventilation, sliding door and solar panels",Not available,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and complete floor heating,CH boiler and solar collectors,Gas-fired combination boiler from 2019,446 m²,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",108 m² (12 meter deep and 9 meter broad),Located at the south,Parking on private property and public parking,no
