header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Mortierlaan 16,5641 WE Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42679804-mortierlaan-16/?navigateSource=resultlist,20220201_003757,"€ 279,500 kosten koper","€ 2,496    The asking price per m² (€ 279,500) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1974,Flat roof covered with asphalt roofing,Living area112 m²Other space inside the building8 m²Exterior space attached to the building2 m²,112 m²,8 m²,2 m²,139 m²,396 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,2 stories,Sliding door,D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler and partial floor heating,CH boiler,"2018, in ownership",139 m²,Full ownership,Alongside a quiet road and in residential district,Front garden,"61 m² (7,93 meter deep and 7,7 meter broad)",Located at the southwest,Built-in,"Electricity, heating and running water",No insulation,Public parking,no
