header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Notaris A.H. Agessingel 4,9965 RD Leens        ,https://www.funda.nl/en/koop/leens/huis-42684903-notaris-ah-agessingel-4/?navigateSource=resultlist,20220129_022016,"€ 159,000 kosten koper","€ 1,747    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 159,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 27, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1965,Gable roof covered with asphalt roofing and roof tiles,Living area91 m²Other space inside the building16 m²,91 m²,16 m²,263 m²,345 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,"2 stories, a/an loft and a basement",TV via cable,G        What does this mean?,Double glazing,Gas heaters,Gas water heater (rental),263 m²,Full ownership,"Alongside a quiet road, sheltered location and in center","Back garden, front garden and side garden",42 m² (7 meter deep and 6 meter broad),Located at the east accessible via the rear,Attached brick garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
