header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Compagnie 9,8333 DJ Steenwijk        ,https://www.funda.nl/en/koop/steenwijk/huis-88904092-compagnie-9/?navigateSource=resultlist,20220130_163106,"€ 475,000 kosten koper","€ 3,253    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2020,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area146 m²Other space inside the building22 m²External storage space5 m²,146 m²,22 m²,5 m²,279 m²,606 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Outdoor awning, skylight, optical fibre, TV via cable and solar panels",A        What does this mean?,Completely insulated,Partial floor heating and heat pump,Electrical boiler,279 m²,Full ownership,In residential district,Back garden and front garden,117 m² (13 meter deep and 9 meter broad),Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Attached brick garage,1 car,Electricity,Parking on private property,no
