header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
J.J. Vorrinkstraat 34,3354 AM Papendrecht        ,https://www.funda.nl/en/koop/papendrecht/huis-88031732-jj-vorrinkstraat-34/?navigateSource=resultlist,20220129_204852,"€ 325,000 kosten koper","€ 2,372    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1971,Disabled access friendly and accessible for seniors,Double occupancy possible,Flat roof covered with asphalt roofing,Living area137 m²Exterior space attached to the building13 m²,137 m²,13 m²,133 m²,458 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories,"Mechanical ventilation, rolldown shutters, TV via cable and solar panels",C        What does this mean?,"Roof insulation, double glazing, energy efficient window and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2017, in ownership",133 m²,Full ownership,Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Roof terrace present,Parking on private property and public parking,no
