header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keizersgracht 691 H,1017 DW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677345-keizersgracht-691-h/?navigateSource=resultlist,20220130_223844,"€ 945,000 kosten koper","€ 8,363    The asking price per m² (€ 945,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 400 per month,2 weeks,Available,Available in consultation,€ 400.00 per month,Upstairs apartment (apartment),Resale property,1680,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Gable roof covered with slate,Living area113 m²Exterior space attached to the building6 m²,113 m²,6 m²,345 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Shower and toilet,2 stories,4th floor,Elevator and mechanical ventilation,Not required,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"On navigable waterway, alongside water, in center and unobstructed surrounding view",Sun terrace,"6 m² (0,02 meter deep and 0,03 meter broad)",Located at the south,Detached brick storage,Electricity,No cavity wall,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 400.00 per month),Yes,No,Yes,no
