header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Sterrenkroos 210,4823 ME Breda        ,https://www.funda.nl/en/koop/breda/huis-42672473-sterrenkroos-210/?navigateSource=resultlist,20220129_101954,"€ 375,000 kosten koper","€ 3,409    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,2000,Flat roof covered with asphalt roofing,Living area110 m²Other space inside the building17 m²Exterior space attached to the building3 m²,110 m²,17 m²,3 m²,153 m²,400 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Central facility,153 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"60 m² (11 meter deep and 5,45 meter broad)",Located at the northeast accessible via the rear,Built-in,1 car,"Electricity, heating and running water","Roof insulation, insulated walls and floor insulation",Parking on private property and public parking,no
