header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities,Insulation.1,Type of parking facilities,error
Burg. Van Holthelaan 1,3707 BR Zeist        ,https://www.funda.nl/en/koop/zeist/huis-42672486-burg-van-holthelaan-1/?navigateSource=resultlist,20220130_142656,"€ 1,725,000 kosten koper","€ 5,165    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,725,000) is calculated by dividing the asking price of the home by the living area (334 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Villa, detached residential property",Resale property,1961,Double occupancy present,Gable roof covered with roof tiles,Living area334 m²Other space inside the building60 m²Exterior space attached to the building5 m²,334 m²,60 m²,5 m²,"1,376 m²","1,325 m³",8 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,Bath and toilet,2 stories,E            2.18What does this mean?,Completely insulated,CH boiler,CH boiler,Combination boiler,1.376 m²,Full ownership,Sheltered location and In wooded surroundings,Surrounded by garden,Built-in,2 cars,"Electrical door, electricity and heating",Completely insulated,Parking on private property,no
