header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
De Kroon Stadsvilla type B (Bouwnr. 37),2406 DX Alphen aan den Rijn        ,https://www.funda.nl/en/koop/alphen-aan-den-rijn/huis-42547354-de-kroon-stadsvilla-type-b-bouwnr-37/?navigateSource=resultlist,20220129_025307,"€ 829,000 vrij op naam","€ 3,513    The asking price per m² (€ 829,000) is calculated by dividing the asking price of the home by the living area (236 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under option,Available in consultation,"Villa, semi-detached residential property",New property,2022,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area236 m²Exterior space attached to the building16 m²External storage space5 m²,236 m²,16 m²,5 m²,695 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,4 stories,Optical fibre and TV via cable,A++        What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,In center and unobstructed surrounding view,Back garden and front garden,"32 m² (6 meter deep and 5,4 meter broad)",Located at the south accessible via the rear,Roof terrace present and french balcony present,Built-in,Electricity,Underground parking and parking place,Parking garage,no
