header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Purchase combination,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zacharias Jansestraat 29 3,1097 CJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682508-zacharias-jansestraat-29-3/?navigateSource=resultlist,20220130_185520,"€ 475,000 kosten koper","€ 6,690    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 139.41 per month,Part of a project for the selling of rented property to the sitting tenants,Upstairs apartment (apartment),Resale property,1909,Energie Prestatie Advies,Living area71 m²Exterior space attached to the building5 m²,71 m²,5 m²,269 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,4th floor,Passive ventilation system,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Kombi Kompakt HRE (gas-fired combination boiler from 2017, in ownership)",Full ownership,"In center, in residential district and unobstructed surrounding view",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 139.41 per month),Yes,Yes,Yes,no
