header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Derde Oosterparkstraat 135 -B,1092 CS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42697412-derde-oosterparkstraat-135-b/?navigateSource=resultlist,20220130_233113,"€ 395,000 kosten koper","€ 7,745    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 108.60 per month,Upstairs apartment (apartment),Resale property,1899,Flat roof covered with asphalt roofing,Living area51 m²Exterior space attached to the building4 m²External storage space4 m²,51 m²,4 m²,4 m²,153 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 15-12-2058,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Storage box,Yes,Yes,Yes (€ 108.60 per month),Yes,No,Yes,no
