header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Burgemeester Schefferstraat 5,4241 CZ Arkel        ,https://www.funda.nl/en/koop/arkel/huis-42680027-burgemeester-schefferstraat-5/?navigateSource=resultlist,20220129_183813,"€ 300,000 kosten koper","€ 2,609    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1976,Gable roof covered with roof tiles,Living area115 m²External storage space9 m²,115 m²,9 m²,147 m²,388 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, rolldown shutters and flue",C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler and electrical boiler,"Vaillant VHR-C (gas-fired combination boiler from 2002, in ownership)",147 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"65 m² (12,1 meter deep and 5,9 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
