header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Dr. Lelykade 52,2583 CM Den Haag        ,https://www.funda.nl/en/koop/den-haag/parkeergelegenheid-42663650-dr-lelykade-52/?navigateSource=resultlist,20220131_224914,"€ 35,000 kosten koper",3 weeks,Under offer,Available in consultation,Parking place,Resale property,1,Municipal long-term lease,Bought off for eternity,no
