header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
De Mathaak 2,7335 AG Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42687425-de-mathaak-2/?navigateSource=resultlist,20220129_045707,"€ 450,000 kosten koper","€ 3,814    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Bungalow, double house (semi-bungalow)",Resale property,1998,Disabled access friendly and accessible for seniors,Combination roof covered with asphalt roofing and roof tiles,Living area118 m²Other space inside the building18 m²External storage space6 m²,118 m²,18 m²,6 m²,287 m²,400 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,"Air conditioning, outdoor awning, skylight, optical fibre, mechanical ventilation, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Nefit Trendline HRC30-CW5 (gas-fired combination boiler from 2015, in ownership)",287 m²,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","86 m² (9,7 meter deep and 8,9 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Built-in and parking place,1 car,Electrical door and electricity,Parking on private property,no
