header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Max Havelaarlaan 319 A,1183 LV Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42688339-max-havelaarlaan-319-a/?navigateSource=resultlist,20220129_181045,"€ 350,000 kosten koper","€ 5,469    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 254.00 per month,Apartment with shared street entrance (apartment),Resale property,1974,Flat roof covered with asphalt roofing,Living area64 m²Exterior space attached to the building9 m²External storage space6 m²,64 m²,9 m²,6 m²,206 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,1st floor,Mechanical ventilation and TV via cable,D        What does this mean?,Energy efficient window and insulated walls,Communal central heating,Central facility,Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 254.00 per month),Yes,Yes,Yes,no
