header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Hindelaan 78,6741 RC Lunteren        ,https://www.funda.nl/en/koop/lunteren/huis-42665603-hindelaan-78/?navigateSource=resultlist,20220129_084145,"€ 375,000 kosten koper","€ 3,713    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1989,Partly furnished with carpets and curtains,Hip roof covered with roof tiles,Energie Prestatie Advies,Living area101 m²External storage space6 m²,101 m²,6 m²,129 m²,378 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight and passive ventilation system",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2018, lease)",129 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,55 m² (11 meter deep and 5 meter broad),Located at the west,Attached brick storage,Parking place,Public parking,no
