header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Heemraadweg 327,1382 HS Weesp        ,https://www.funda.nl/en/koop/weesp/appartement-42542520-heemraadweg-327/?navigateSource=resultlist,20220128_040929,"€ 339,500 kosten koper","€ 3,536    The asking price per m² (€ 339,500) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 241 per month,7 weeks,Sold under reservation,Available in consultation,€ 241.00 per month,Galleried apartment (apartment),Resale property,1970,Flat roof covered with asphalt roofing,Living area96 m²Exterior space attached to the building15 m²External storage space9 m²,96 m²,15 m²,9 m²,304 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,8 stories,3rd floor,Mechanical ventilation,E        What does this mean?,Double glazing,Communal central heating,Electrical boiler (rental),Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 241.00 per month),Yes,Yes,Yes,no
