header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,error
Weberstraat 3,8916 EP Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-42680253-weberstraat-3/?navigateSource=resultlist,20220127_201303,"€ 259,000 kosten koper","€ 2,421    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1931-1944,Gable roof,Living area107 m²Other space inside the building7 m²Exterior space attached to the building15 m²,107 m²,7 m²,15 m²,115 m²,410 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, passive ventilation system and TV via cable",D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2012, in ownership)",115 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,32 m² (8 meter deep and 4 meter broad),Located at the southeast accessible via the rear,Roof terrace present,Built-in,no
