header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Pluvier 40,3245 TE Sommelsdijk        ,https://www.funda.nl/en/koop/sommelsdijk/huis-42673448-pluvier-40/?navigateSource=resultlist,20220129_053605,"€ 300,000 kosten koper","€ 2,459    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1980,Gable roof covered with roof tiles,Living area122 m²Exterior space attached to the building5 m²External storage space12 m²,122 m²,5 m²,12 m²,174 m²,411 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Outdoor awning and skylight,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2017, in ownership)",174 m²,Full ownership,In residential district,Back garden and front garden,"59 m² (9,94 meter deep and 5,91 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Public parking,no
