header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zijlbergsestraat 42,4921 SX Made        ,https://www.funda.nl/en/koop/made/huis-42549764-zijlbergsestraat-42/?navigateSource=resultlist,20220130_155414,"€ 385,000 kosten koper","€ 3,056    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1987,Gable roof covered with roof tiles,Living area126 m²Exterior space attached to the building1 m²External storage space48 m²,126 m²,1 m²,48 m²,164 m²,433 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories and a loft,Solar panels,A        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2005, in ownership",164 m²,Full ownership,Back garden and front garden,90 m² (15 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Detached brick garage,1 car,"Electrical door, loft, electricity and running water",Parking on gated property and parking on private property,no
