header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kwintsheulstraat 48,1062 ED Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684738-kwintsheulstraat-48/?navigateSource=resultlist,20220130_200917,"€ 600,000 kosten koper","€ 5,660    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 168.48 per month,Upstairs apartment (apartment),Resale property,2010,Flat roof covered with asphalt roofing,Living area106 m²Exterior space attached to the building9 m²,106 m²,9 m²,358 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,5th floor,Elevator and TV via cable,A        What does this mean?,Completely insulated,District heating,Central facility,Municipal long-term lease,Paid until 15-01-2057,Alongside a quiet road and in residential district,Balcony present,Parking place,Parking garage,Yes,Yes,Yes (€ 168.48 per month),Yes,Yes,Yes,no
