header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lobelialaan 33,2555 PB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42655737-lobelialaan-33/?navigateSource=resultlist,20220131_232813,"€ 495,000 kosten koper","€ 5,824    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 142.00 per month,Ground-floor apartment (apartment),Resale property,1952,Gable roof covered with roof tiles,Living area85 m²External storage space11 m²,85 m²,11 m²,334 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant HR Solide (gas-fired combination boiler from 2008, in ownership)",Municipal long-term lease,"€ 227,7 per year with option to purchase","Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"122 m² (12,2 meter deep and 10 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,"Electricity, heating and running water",Public parking,Yes,Yes,Yes (€ 142.00 per month),Yes,Yes,Yes,no
