header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willemstraat 52,2713 AG Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-88035302-willemstraat-52/?navigateSource=resultlist,20220127_233136,"€ 235,000 kosten koper","€ 3,561    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 187.45 per month,Apartment with shared street entrance (apartment),Resale property,1973,Accessible for seniors,With carpets and curtains,Flat roof covered with asphalt roofing,Living area66 m²Exterior space attached to the building10 m²External storage space5 m²,66 m²,10 m²,5 m²,219 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,1 story,3rd floor,Mechanical ventilation,F        What does this mean?,Double glazing,Communal central heating,Full ownership,Full ownership,In residential district,Balcony present,Public parking,Yes,Yes,Yes (€ 187.45 per month),No,Yes,Yes,no
