header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Okanhout 52,2719 KT Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42673294-okanhout-52/?navigateSource=resultlist,20220128_143653,"€ 465,000 kosten koper","€ 3,100    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 16, 2022",Available,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1995,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area150 m²Other space inside the building8 m²Exterior space attached to the building8 m²External storage space4 m²,150 m²,8 m²,8 m²,4 m²,138 m²,505 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Skylight, mechanical ventilation and rolldown shutters",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Daalderop CW5 HR (gas-fired combination boiler, in ownership)",138 m²,Full ownership,In residential district,Back garden and front garden,"48 m² (8,5 meter deep and 5,7 meter broad)",Located at the northwest,Roof terrace present,Detached brick storage,Parking place,Public parking,no
