header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan van Nieuw-Guinea 12 BS,3531 JJ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42668115-laan-van-nieuw-guinea-12-bs/?navigateSource=resultlist,20220131_152228,"€ 315,000 kosten koper","€ 5,000    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 75.00 per month,Upstairs apartment (apartment),Resale property,1926,Flat roof covered with asphalt roofing,Living area63 m²Exterior space attached to the building4 m²,63 m²,4 m²,229 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,2 stories,2nd floor,TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"2009, in ownership",Full ownership,Freestanding location,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
