header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oostelijke Handelskade 835 +PP,1019 BW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42511011-oostelijke-handelskade-835-pp/?navigateSource=resultlist,20220131_002040,"€ 850,000 kosten koper","€ 8,763    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 136.00 per month,Upstairs apartment (apartment),Resale property,2012,Disabled access friendly and accessible for seniors,Living area97 m²Exterior space attached to the building19 m²,97 m²,19 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2054),€ 3.634 per year with option to purchase,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2054),€ 39 per year with option to purchase,"Alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Sun terrace,"19 m² (4,96 meter deep and 3,89 meter broad)",Located at the south,Built-in,Underground parking,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 136.00 per month),Yes,Yes,Yes,no
