header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Heremaweg 16,8444 AP Heerenveen        ,https://www.funda.nl/en/koop/heerenveen/huis-42681506-heremaweg-16/?navigateSource=resultlist,20220129_073137,"€ 250,000 kosten koper","€ 2,841    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1920,Combination roof covered with asphalt roofing and roof tiles,Living area88 m²Other space inside the building10 m²External storage space25 m²,88 m²,10 m²,25 m²,440 m²,210 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,"Outdoor awning, sliding door and TV via cable",F        What does this mean?,CH boiler,CH boiler,"Nefit: Trendline HRC30 CW5 II (gas-fired combination boiler from 2019, in ownership)",440 m²,Full ownership,Sheltered location,Back garden and front garden,132 m² (12 meter deep and 11 meter broad),Located at the northwest accessible via the rear,Detached wooden garage,1 car,Electricity,Parking on private property,no
