header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,error
Neerkanne 52,1082 BH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88994461-neerkanne-52/?navigateSource=resultlist,20220130_203412,"€ 950,000 kosten koper","€ 5,135    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1960,With carpets and curtains,Flat roof covered with asphalt roofing,Living area185 m²Other space inside the building8 m²Exterior space attached to the building15 m²,185 m²,8 m²,15 m²,197 m²,666 m³,8 rooms (7 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,TV via cable,E        What does this mean?,Energy efficient window,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",197 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-03-2034),€ 249 per year with option to purchase,In residential district,Back garden and side garden,"102 m² (9,9 meter deep and 10,3 meter broad)",Located at the south accessible via the rear,Balcony present,Attached wooden storage,No insulation,"Paid parking, public parking and resident's parking permits",no
