header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cornelis Anthoniszstraat 1 hs,1071 VN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88046857-cornelis-anthoniszstraat-1-hs/?navigateSource=resultlist,20220130_182346,"€ 930,000 kosten koper","€ 7,623    The asking price per m² (€ 930,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 150 per month,"January 25, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1899,Flat roof covered with asphalt roofing,Living area122 m²Exterior space attached to the building6 m²,122 m²,6 m²,377 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Ground floor,Mechanical ventilation and TV via cable,D        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and unobstructed surrounding view,Back garden,Balcony present,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
