header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marnixstraat 331 H,1016 TC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655088-marnixstraat-331-h/?navigateSource=resultlist,20220130_234824,"€ 1,050,000 kosten koper","€ 7,609    The asking price per m² (€ 1,050,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,Double ground-floor apartment (apartment),Resale property,Before 1906,Living area138 m²Other space inside the building1 m²Exterior space attached to the building11 m²,138 m²,1 m²,11 m²,326 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Rolldown shutters,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired from 2006, in ownership",Full ownership,Alongside water and in center,Roof terrace present,Resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
