header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Blaauwstraat 6,3067 PA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88019735-blaauwstraat-6/?navigateSource=resultlist,20220126_171319,"€ 317,500 kosten koper","€ 3,528    The asking price per m² (€ 317,500) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available on 4/15/2022,"Single-family home, row house",Resale property,1966,Gable roof covered with roof tiles,Living area90 m²Other space inside the building17 m²External storage space6 m²,90 m²,17 m²,6 m²,143 m²,368 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,Passive ventilation system and sliding door,C        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Atag HR (gas-fired combination boiler from 2018, in ownership)",143 m²,See deed,In residential district,Back garden and front garden,"61 m² (0,1 meter deep and 0,06 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Public parking,no
