header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kepplerstraat 154 a,2562 VT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42678476-kepplerstraat-154-a/?navigateSource=resultlist,20220131_201908,"€ 525,000 kosten koper","€ 5,198    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 84.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1895,Protected townscape or village view (permit needed for alterations),Mansard roof covered with roof tiles,Living area101 m²Exterior space attached to the building6 m²,101 m²,6 m²,325 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,2nd floor,"<{cctv}>, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 84.00 per month),Yes,Yes,Yes,no
