header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Heating,Garden,Shed / storage,Type of garage,error
Utrechts Kindercomitestraat 5,3527 KW Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42482250-utrechts-kindercomitestraat-5/?navigateSource=resultlist,20220129_095711,"€ 630,500 vrij op naam","€ 5,629    The asking price per m² (€ 630,500) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2021,Living area112 m²,112 m²,307 m³,4 rooms (3 bedrooms),1 bathroom,2 stories,Not available,District heating and complete floor heating,Back garden,Built-in,Underground parking,no
