header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Tanneskampke 17,5221 BT Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42673444-tanneskampke-17/?navigateSource=resultlist,20220201_111813,"€ 475,000 kosten koper","€ 2,527    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (188 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1980,Gable roof covered with roof tiles,Living area188 m²Exterior space attached to the building11 m²,188 m²,11 m²,277 m²,590 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Flue, sliding door and TV via cable",C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Remeha Calenta 40C (gas-fired combination boiler from 2017, in ownership)",277 m²,Full ownership,"Alongside park, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,100 m² (10 meter deep and 10 meter broad),Located at the southeast,Balcony present,Attached brick storage,Electricity and running water,Carport and possibility for garage,Parking on private property and public parking,no
