header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Passiebloem 48,3068 AK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42524497-passiebloem-48/?navigateSource=resultlist,20220126_005018,"€ 415,000 kosten koper","€ 3,773    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1973,Gable roof covered with roof tiles,Living area110 m²Other space inside the building25 m²External storage space6 m²,110 m²,25 m²,6 m²,188 m²,455 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Mechanical ventilation and TV via cable,G            2.97What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2021, in ownership)",188 m²,Ownership encumbered with long-term leaset (end date of long-term lease:  21-04-2100),Paid until 21-04-2100,Alongside a quiet road and in residential district,Back garden,"78 m² (11,51 meter deep and 6,81 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Public parking,no
