header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Driebergenstraat 150,2546 BN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42510253-driebergenstraat-150/?navigateSource=resultlist,20220129_074004,"€ 274,500 kosten koper","€ 3,389    The asking price per m² (€ 274,500) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1950,With carpets and curtains,Flat roof covered with asphalt roofing,Living area81 m²,81 m²,243 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2005, in ownership)",Full ownership,In residential district,Back garden,"19 m² (6,54 meter deep and 2,83 meter broad)",Located at the northeast,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,No,Yes,no
