header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Sportlaan 139,7691 BK Bergentheim        ,https://www.funda.nl/en/koop/bergentheim/huis-42667599-sportlaan-139/?navigateSource=resultlist,20220129_170810,"€ 225,000 kosten koper","€ 2,473    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Bungalow, detached residential property",Resale property,1974,Gable roof covered with metal,Living area91 m²Other space inside the building15 m²Exterior space attached to the building4 m²External storage space8 m²,91 m²,15 m²,4 m²,8 m²,"1,430 m²",396 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,Skylight,F        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Tzerra M 28c Plus Cw 4 (gas-fired combination boiler from 2016, in ownership)",1.430 m²,Full ownership,"On the edge of a forest, outside the built-up area and In wooded surroundings",Surrounded by garden,Detached wooden storage,Electricity,No insulation,Built-in,1 car,Electricity,Parking on private property,no
