header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Statenlaan 5,4336 CC Middelburg        ,https://www.funda.nl/en/koop/middelburg/huis-42511484-statenlaan-5/?navigateSource=resultlist,20220129_061153,"€ 275,000 kosten koper","€ 3,929    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1968,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area70 m²Other space inside the building46 m²Exterior space attached to the building9 m²,70 m²,46 m²,9 m²,420 m²,435 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Skylight and rolldown shutters,D        What does this mean?,Partly double glazed,Hot air heating,Gas water heater (rental),420 m²,Full ownership,In residential district,Surrounded by garden,Attached brick garage,1 car,Electricity and running water,No insulation,Parking on private property and public parking,no
