header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Shed / storage,Type of parking facilities,error
Bankenstraat 13,4874 ND Etten-Leur        ,https://www.funda.nl/en/koop/etten-leur/huis-42656486-bankenstraat-13/?navigateSource=resultlist,20220130_144216,"€ 625,000 kosten koper","€ 3,981    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1977,Gable roof,Living area157 m²Exterior space attached to the building3 m²External storage space13 m²,157 m²,3 m²,13 m²,"2,146 m²",510 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,C        What does this mean?,Double glazing,CH boiler,CH boiler and gas-fired boiler,"Nefit Ecomline HR ( combination boiler from 2003, in ownership)",2.146 m² (part of parcel),Rural and freestanding location,Surrounded by garden,Detached wooden storage,Parking on private property,no
