header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waterlooplein 9 A+PP,1011 NV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42598150-waterlooplein-9-a-pp/?navigateSource=resultlist,20220130_213532,"€ 875,000 kosten koper","€ 8,333    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 224 per month,3 months,Sold under reservation,Available immediately,Residential property with shared street entrance (apartment),Resale property,1997,Listed building (national monument),Combination roof covered with asphalt roofing and roof tiles,Living area105 m²Exterior space attached to the building6 m²External storage space4 m²,105 m²,6 m²,4 m²,327 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,5th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",Full ownership,Full ownership,"On navigable waterway, in center and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking and parking place,"Paid parking, parking on private property and parking garage",Yes,Yes,No,Yes,Yes,Yes,no
