header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Patio/atrium,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boschplaat 18,2134 XW Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/appartement-42522218-boschplaat-18/?navigateSource=resultlist,20220128_005223,"€ 299,000 kosten koper","€ 4,823    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 85 per month,2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,2002,Flat roof covered with asphalt roofing,Living area62 m²External storage space4 m²,62 m²,4 m²,198 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,Ground floor,Mechanical ventilation and solar panels,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",Full ownership,Alongside a quiet road and in residential district,Patio/atrium,"22 m² (5,6 meter deep and 3,92 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Public parking,Yes,No,Yes,Yes,Yes,Yes,no
