header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Paul Krugerstraat 6 E,3072 GL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88034388-paul-krugerstraat-6-e/?navigateSource=resultlist,20220125_233921,"€ 275,000 kosten koper","€ 3,056    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 12, 2022",Available,Available in consultation,€ 148.09 per month,Galleried apartment (apartment),Resale property,1966,Flat roof covered with asphalt roofing,Living area90 m²External storage space4 m²,90 m²,4 m²,301 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,"Elevator, mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, to rent)",See deed,Sheltered location and in residential district,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 148.09 per month),Yes,Yes,Yes,no
