header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Fees,Location,error
Oude Goorseweg,7478 SC Diepenheim        ,https://www.funda.nl/en/koop/diepenheim/bouwgrond-41381197-oude-goorseweg/?navigateSource=resultlist,20220129_185516,Price on request,6+ months,Under offer,Available in consultation,Building plot,"2,500 m²",2.500 m² (part of parcel),Long-term lease,€ 9.000 per year,"On the edge of a forest, alongside a quiet road, outside the built-up area, In wooded surroundings, rural and unobstructed surrounding view",no
