header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Breehofstraat 9,6542 RA Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42670608-breehofstraat-9/?navigateSource=resultlist,20220128_045219,"€ 275,000 kosten koper","€ 4,365    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 114.00 per month,Apartment with shared street entrance (apartment),Resale property,1989,Gable roof covered with roof tiles,Living area63 m²Exterior space attached to the building6 m²External storage space4 m²,63 m²,6 m²,4 m²,192 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,3rd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 114.00 per month),Yes,Yes,Yes,no
