header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loodskotterhof 12,1034 CN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88940730-loodskotterhof-12/?navigateSource=resultlist,20220130_205949,"€ 350,000 kosten koper","€ 4,375    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 165.00 per month,Upstairs apartment (apartment),Resale property,1964,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building6 m²External storage space6 m²,80 m²,6 m²,6 m²,246 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,TV via cable,C        What does this mean?,"Double glazing, energy efficient window and insulated walls",Communal central heating,Gas water heater,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Not yet present but possible,Public parking,Yes,Yes,Yes (€ 165.00 per month),Yes,Yes,Yes,no
