header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Danzigerkade 9 M + 2PP,1013 AP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42598900-danzigerkade-9-m-2pp/?navigateSource=resultlist,20220130_202211,"€ 2,250,000 kosten koper","€ 11,194    The asking price per m² (€ 2,250,000) is calculated by dividing the asking price of the home by the living area (201 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 183.00 per month,Penthouse (apartment),Resale property,2008,Living area201 m²Exterior space attached to the building148 m²External storage space26 m²,201 m²,148 m²,26 m²,880 m³,3 rooms (2 bedrooms),2 bathrooms,"Bath, shower and toilet",1 story,5th floor,Elevator,A        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"NEFIT Topline (gas-fired combination boiler from 2009, in ownership)",Long-term lease (end date of long-term lease:  31-03-2063),On navigable waterway and unobstructed surrounding view,Sun terrace,Roof terrace present,Built-in,Parking place,Parking garage,Yes,Yes,Yes (€ 183.00 per month),Yes,No,Yes,no
