header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Röntgenlaan 12,6711 GJ Ede        ,https://www.funda.nl/en/koop/ede/appartement-42673663-rontgenlaan-12/?navigateSource=resultlist,20220130_122807,"€ 247,500 kosten koper","€ 3,018    The asking price per m² (€ 247,500) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 229 per month,2 weeks,Sold under reservation,Available in consultation,€ 229.00 per month,Apartment with shared street entrance,Resale property,1967,Energie Prestatie Advies,Living area82 m²Exterior space attached to the building15 m²External storage space9 m²,82 m²,15 m²,9 m²,259 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,3rd floor,TV via cable,E        What does this mean?,Roof insulation and partly double glazed,Communal central heating,Gas water heater,Full ownership,On the edge of a forest and alongside a quiet road,Balcony present,Built-in,Parking on private property and public parking,Yes,Yes,Yes (€ 229.00 per month),Yes,Yes,Yes,no
