header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Jessicagang 64,2719 CA Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42511235-jessicagang-64/?navigateSource=resultlist,20220127_232528,"€ 700,000 kosten koper","€ 3,784    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1994,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area185 m²Other space inside the building1 m²Exterior space attached to the building31 m²,185 m²,1 m²,31 m²,230 m²,600 m³,8 rooms (6 bedrooms),1 bathroom and 2 separate toilets,3 stories,"Mechanical ventilation, flue and TV via cable",A        What does this mean?,Completely insulated,CH boiler and fireplace,CH boiler,"Vaillant eco Tech plus (gas-fired combination boiler from 2020, in ownership)",230 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"100 m² (12,5 meter deep and 8 meter broad)",Located at the southeast,Roof terrace present,Built-in,Electricity,Roof insulation and floor insulation,Parking on private property and public parking,no
