header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,error
Farswei 5,8723 GH Koudum        ,https://www.funda.nl/en/koop/koudum/huis-42552717-farswei-5/?navigateSource=resultlist,20220129_202407,"€ 458,000 kosten koper","€ 3,271    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 458,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1996,Gable roof covered with roof tiles,Living area140 m²Other space inside the building48 m²Exterior space attached to the building8 m²External storage space8 m²,140 m²,48 m²,8 m²,8 m²,603 m²,677 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, mechanical ventilation, flue, sliding door and TV via cable",B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Hoogrendement Intergas (gas-fired combination boiler from 2017, in ownership)",603 m²,Full ownership,Sheltered location,Surrounded by garden,Balcony present,Detached wooden storage,Attached brick garage,1 car,Electricity,no
