header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Orchideeënstraat 6,5644 NK Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42687552-orchideeenstraat-6/?navigateSource=resultlist,20220201_012010,"€ 389,500 kosten koper","€ 4,057    The asking price per m² (€ 389,500) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,1929,Gable roof covered with roof tiles,Living area96 m²Exterior space attached to the building2 m²External storage space4 m²,96 m²,2 m²,4 m²,99 m²,330 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,3 stories,Rolldown shutters,E        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",99 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"54 m² (10,17 meter deep and 5,3 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
