header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Concordiastraat 47,3551 EL Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42673303-concordiastraat-47/?navigateSource=resultlist,20220131_153020,"€ 425,000 kosten koper","€ 5,903    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1911,Gable roof covered with roof tiles,Living area72 m²Other space inside the building15 m²,72 m²,15 m²,96 m²,311 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,F        What does this mean?,Double glazing,CH boiler,CH boiler and electrical boiler,"Remeha combi (gas-fired combination boiler from 2009, in ownership)",96 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"41 m² (13,81 meter deep and 4,34 meter broad)",Located at the northwest,Attached wooden storage,Paid parking and resident's parking permits,no
