header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Penthouses Somerparc aan de Amstel (Bouwnr. 58),1096 BA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42415336-penthouses-somerparc-aan-de-amstel-bouwnr-58/?navigateSource=resultlist,20220130_231633,"€ 3,718,308 vrij op naam","€ 14,412    The asking price per m² (€ 3,718,308) is calculated by dividing the asking price of the home by the living area (258 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Available,Available in consultation,Penthouse (apartment),New property,2021,Disabled access friendly and accessible for seniors,Flat roof,Woningborg garantiecertificaat,Living area258 m²Exterior space attached to the building53 m²,258 m²,53 m²,774 m³,8 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,Bath and 2 toilets,1 story,5th floor,"Elevator, mechanical ventilation and passive ventilation system",A        What does this mean?,Completely insulated,Complete floor heating,Central facility,"Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"2.900 m² (90,2 meter deep and 32,15 meter broad)",Located at the southeast,Roof terrace present,Storage box,Electricity,Underground parking,Parking garage,no
